animal,session,trial,reward_magnitude,ITI(ms),reward_outcome,observed_actTime,reward_prob_at_reposne,dot_speed(ms),1=responded,past_reward,past_actTime,deterministic_actTime,1=treatment group
1,3,38,2,5000,0,13,0.6225,200,1,0,9,7,1
1,3,39,1,5000,1,14,0.7311,200,1,0,13,8,1
1,3,40,1,5000,0,10,0.2689,200,1,1,14,8,1
1,3,41,3,5000,0,18,0.9526,100,1,0,10,7,1
1,3,42,1,5000,1,21,0.989,200,1,0,18,9,1
1,3,43,2,5000,2,16,0.8808,200,1,1,21,9,1
1,3,44,3,5000,0,9,0.1824,300,1,2,16,7,1
1,3,45,1,5000,1,10,0.2689,300,1,0,9,10,1
1,3,46,3,5000,0,9,0.1824,200,1,1,10,6,1
1,3,47,3,5000,3,14,0.7311,100,1,0,9,5,1
1,3,48,1,5000,0,12,0.5,200,1,3,14,6,1
1,3,49,3,5000,0,14,0.7311,100,1,0,12,6,1
1,3,50,2,5000,0,13,0.6225,100,1,0,14,5,1
1,3,51,2,5000,0,17,0.9241,100,1,0,13,6,1
1,3,52,3,5000,3,14,0.7311,300,1,0,17,7,1
1,3,53,2,5000,0,10,0.2689,100,1,3,14,3,1
1,3,54,1,5000,1,14,0.7311,300,1,0,10,7,1
1,3,55,3,5000,3,16,0.8808,300,1,1,14,8,1
1,3,56,2,5000,2,14,0.7311,100,1,3,16,3,1
1,3,57,1,5000,1,16,0.8808,100,1,2,14,4,1
1,3,58,2,5000,2,13,0.6225,200,1,1,16,5,1
1,3,59,1,5000,1,12,0.5,300,1,2,13,11,1
1,3,60,2,5000,2,11,0.3775,300,1,1,12,10,1
1,3,61,2,7000,2,14,0.7311,200,1,2,11,9,1
1,3,62,2,7000,2,14,0.7311,200,1,2,14,9,1
1,3,63,3,7000,3,9,0.1824,200,1,2,14,7,1
1,3,64,2,7000,2,11,0.3775,100,1,3,9,5,1
1,3,65,2,7000,0,13,0.6225,200,1,2,11,7,1
1,3,66,1,7000,1,11,0.3775,300,1,0,13,14,1
1,3,67,3,7000,0,11,0.3775,300,1,1,11,11,1
1,3,68,1,7000,0,9,0.1824,300,1,0,11,15,1
1,3,69,1,7000,0,13,0.6225,200,1,0,9,10,1
1,3,70,2,7000,2,10,0.2689,300,1,0,13,12,1
1,3,71,3,7000,3,13,0.6225,300,1,2,10,10,1
1,3,72,1,7000,1,13,0.6225,100,1,3,13,8,1
1,3,73,2,7000,0,11,0.3775,200,1,1,13,7,1
1,3,74,1,7000,0,9,0.1824,300,1,0,11,13,1
1,3,75,2,7000,2,14,0.7311,100,1,0,9,7,1
1,3,76,1,7000,0,12,0.5,100,1,2,14,6,1
1,3,77,3,7000,0,10,0.2689,300,1,0,12,9,1
1,3,78,3,7000,0,8,0.1192,300,1,0,10,10,1
1,3,79,3,7000,0,11,0.3775,100,1,0,8,5,1
1,3,80,2,7000,0,13,0.6225,300,1,0,11,9,1
1,3,81,1,7000,0,9,0.1824,300,1,0,13,11,1
1,3,82,3,7000,3,14,0.7311,200,1,0,9,6,1
1,3,83,2,7000,0,11,0.3775,300,1,3,14,8,1
1,3,84,1,7000,0,11,0.3775,300,1,0,11,11,1
1,3,85,3,7000,0,12,0.5,300,1,0,11,8,1
1,3,86,3,7000,3,12,0.5,200,1,0,12,8,1
1,3,87,2,7000,0,11,0.3775,100,1,3,12,7,1
1,3,88,3,7000,0,11,0.3775,300,1,0,11,8,1
1,3,89,2,7000,2,17,0.9241,100,1,0,11,9,1
1,3,90,3,7000,0,13,0.6225,200,1,2,17,7,1
1,3,91,1,5000,1,16,0.8808,200,1,0,13,9,1
1,3,92,1,5000,1,11,0.3775,300,1,1,16,9,1
1,3,93,1,5000,0,11,0.3775,100,1,1,11,6,1
1,3,94,3,5000,3,11,0.3775,100,1,0,11,4,1
1,3,95,2,5000,0,11,0.3775,300,1,3,11,6,1
1,3,96,3,5000,0,11,0.3775,100,1,0,11,5,1
1,3,97,1,5000,0,11,0.3775,300,1,0,11,9,1
1,3,98,2,5000,0,11,0.3775,300,1,0,11,10,1
1,3,99,2,5000,0,13,0.6225,200,1,0,11,9,1
1,3,100,1,5000,0,12,0.5,300,1,0,13,8,1
1,3,101,2,5000,2,15,0.8176,300,1,0,12,10,1
1,3,102,1,5000,0,14,0.7311,200,1,2,15,9,1
1,3,103,1,5000,0,10,0.2689,200,1,0,14,8,1
1,3,104,1,5000,1,14,0.7311,200,1,0,10,10,1
1,3,105,1,5000,1,13,0.6225,200,1,1,14,9,1
1,3,106,3,5000,0,12,0.5,300,1,1,13,9,1
1,3,107,1,5000,1,11,0.3775,300,1,0,12,13,1
1,3,108,3,5000,3,12,0.5,200,1,1,11,8,1
1,3,109,3,5000,3,14,0.7311,100,1,3,12,4,1
1,3,110,1,5000,0,9,0.1824,100,1,3,14,3,1
1,3,111,1,5000,1,17,0.9241,100,1,0,9,5,1
1,3,112,1,5000,0,9,0.1824,100,1,1,17,6,1
1,3,113,1,5000,1,12,0.5,100,1,0,9,7,1
1,3,114,1,5000,0,13,0.6225,100,1,1,12,5,1
1,3,115,1,5000,1,11,0.3775,200,1,0,13,7,1
1,3,116,3,5000,0,10,0.2689,100,1,1,11,3,1
1,3,117,3,5000,0,14,0.7311,100,1,0,10,2,1
1,3,118,3,5000,0,13,0.6225,100,1,0,14,3,1
1,3,119,3,5000,3,14,0.7311,300,1,0,13,6,1
1,3,120,3,5000,0,11,0.3775,300,1,3,14,5,1
1,3,121,1,3000,1,10,0.2689,300,1,0,11,7,1
1,3,122,1,3000,1,11,0.3775,200,1,1,10,5,1
1,3,123,1,3000,0,12,0.5,200,1,1,11,6,1
1,3,124,1,3000,1,15,0.8176,100,1,0,12,5,1
1,3,125,3,3000,0,10,0.2689,300,1,1,15,6,1
1,3,126,1,3000,NaN,NaN,NaN,200,0,0,10,10,1
1,3,127,1,3000,1,12,0.5,300,1,NaN,NaN,14,1
1,3,128,3,3000,0,11,0.3775,300,1,1,12,8,1
1,3,129,1,3000,1,19,0.9707,300,1,0,11,12,1
1,3,130,3,3000,3,13,0.6225,100,1,1,19,6,1
1,3,131,2,3000,0,13,0.6225,100,1,3,13,3,1
1,3,132,2,3000,2,13,0.6225,300,1,0,13,12,1
1,3,133,2,3000,0,11,0.3775,100,1,2,13,7,1
1,3,134,3,3000,0,15,0.8176,100,1,0,11,5,1
1,3,135,2,3000,2,18,0.9526,100,1,0,15,7,1
1,3,136,2,3000,2,13,0.6225,300,1,2,18,7,1
1,3,137,3,3000,0,11,0.3775,100,1,2,13,3,1
1,3,138,1,3000,1,19,0.9707,100,1,0,11,4,1
1,3,139,3,3000,0,11,0.3775,200,1,1,19,4,1
1,3,140,1,3000,0,14,0.7311,200,1,0,11,7,1
1,3,141,2,3000,2,16,0.8808,200,1,0,14,6,1
1,3,142,1,3000,1,14,0.7311,100,1,2,16,4,1
1,3,143,2,3000,0,13,0.6225,100,1,1,14,6,1
1,3,144,3,3000,0,13,0.6225,100,1,0,13,3,1
1,3,145,1,3000,1,12,0.5,300,1,0,13,8,1
1,3,146,2,3000,2,11,0.3775,200,1,1,12,6,1
1,3,147,3,3000,0,14,0.7311,200,1,2,11,4,1
1,3,148,2,3000,2,14,0.7311,100,1,0,14,5,1
1,3,149,1,3000,0,12,0.5,100,1,2,14,3,1
1,3,150,3,3000,0,13,0.6225,200,1,0,12,4,1
1,3,151,2,7000,2,14,0.7311,300,1,0,13,8,1
1,3,152,3,7000,0,8,0.1192,200,1,2,14,7,1
1,3,153,3,7000,3,12,0.5,300,1,0,8,9,1
1,3,154,1,7000,1,14,0.7311,200,1,3,12,8,1
1,3,155,3,7000,0,10,0.2689,300,1,1,14,7,1
1,3,156,3,7000,3,13,0.6225,200,1,0,10,7,1
1,3,157,1,7000,1,13,0.6225,100,1,3,13,6,1
1,3,158,3,7000,3,13,0.6225,200,1,1,13,8,1
1,3,159,1,7000,1,16,0.8808,200,1,3,13,7,1
1,3,160,3,7000,0,10,0.2689,200,1,1,16,8,1
1,3,161,1,7000,1,13,0.6225,200,1,0,10,9,1
1,3,162,3,7000,3,13,0.6225,300,1,1,13,9,1
1,3,163,1,7000,0,11,0.3775,300,1,3,13,11,1
1,3,164,2,7000,0,13,0.6225,200,1,0,11,9,1
1,3,165,2,7000,2,11,0.3775,300,1,0,13,12,1
1,3,166,2,7000,2,23,0.9959,100,1,2,11,11,1
1,3,167,1,7000,1,14,0.7311,300,1,2,23,11,1
1,3,168,3,7000,3,16,0.8808,200,1,1,14,8,1
1,3,169,1,7000,NaN,NaN,NaN,100,0,3,16,9,1
1,3,170,3,7000,3,25,0.9985,200,1,NaN,NaN,10,1
1,3,171,3,7000,0,16,0.8808,200,1,3,25,7,1
1,3,172,2,7000,2,19,0.9707,200,1,0,16,10,1
1,3,173,3,7000,3,13,0.6225,200,1,2,19,9,1
1,3,174,3,7000,3,14,0.7311,200,1,3,13,9,1
1,3,175,2,7000,2,19,0.9707,200,1,3,14,9,1
1,3,176,3,7000,0,11,0.3775,300,1,2,19,12,1
1,3,177,1,7000,1,21,0.989,100,1,0,11,13,1
1,3,178,1,7000,NaN,NaN,NaN,100,0,1,21,13,1
1,3,179,1,7000,NaN,NaN,NaN,300,0,NaN,NaN,16,1
1,3,180,1,7000,NaN,NaN,NaN,200,0,NaN,NaN,16,1
1,3,181,2,3000,2,22,0.9933,300,1,NaN,NaN,16,1
1,3,182,2,3000,0,12,0.5,300,1,2,22,18,1
1,3,183,2,3000,2,22,0.9933,200,1,0,12,12,1
1,3,184,2,3000,2,19,0.9707,200,1,2,22,10,1
1,3,185,2,3000,2,17,0.9241,300,1,2,19,16,1
1,3,186,2,3000,2,26,1,100,1,2,17,16,1
1,3,187,3,3000,3,12,0.5,200,1,2,26,9,1
1,3,188,1,3000,1,22,0.9933,300,1,3,12,16,1
1,3,189,1,3000,1,26,1,300,1,1,22,14,1
1,3,190,1,3000,1,19,0.9707,100,1,1,26,13,1
1,3,191,1,3000,0,10,0.2689,300,1,1,19,15,1
1,3,192,2,3000,2,16,0.8808,200,1,0,10,15,1
1,3,193,2,3000,2,12,0.5,200,1,2,16,9,1
1,3,194,1,3000,1,22,0.9933,300,1,2,12,15,1
1,3,195,1,3000,NaN,NaN,NaN,100,0,1,22,19,1
1,3,196,1,3000,1,22,0.9933,300,1,NaN,NaN,16,1
1,3,197,3,3000,0,9,0.1824,300,1,1,22,14,1
1,3,198,3,3000,3,20,0.982,100,1,0,9,7,1
1,3,199,3,3000,0,11,0.3775,200,1,3,20,6,1
1,3,200,3,3000,3,14,0.7311,200,1,0,11,10,1
1,3,201,1,3000,0,14,0.7311,200,1,3,14,10,1
1,3,202,2,3000,2,16,0.8808,100,1,0,14,8,1
1,3,203,3,3000,0,13,0.6225,200,1,2,16,8,1
1,3,204,1,3000,1,16,0.8808,300,1,0,13,8,1
1,3,205,1,3000,1,12,0.5,200,1,1,16,8,1
1,3,206,3,3000,0,13,0.6225,300,1,1,12,7,1
1,3,207,1,3000,1,17,0.9241,200,1,0,13,10,1
1,3,208,2,3000,0,11,0.3775,300,1,1,17,11,1
1,3,209,2,3000,0,12,0.5,300,1,0,11,10,1
1,3,210,1,3000,0,12,0.5,300,1,0,12,15,1
1,3,211,2,7000,2,20,0.982,200,1,0,12,11,1
1,4,2,3,7000,3,14,0.7311,100,1,1,12,NaN,1
1,4,3,2,7000,0,15,0.8176,100,1,3,14,NaN,1
1,4,4,2,7000,0,14,0.7311,100,1,0,15,NaN,1
1,4,5,3,7000,3,17,0.9241,100,1,0,14,NaN,1
1,4,6,1,7000,0,11,0.3775,200,1,3,17,NaN,1
1,4,7,1,7000,1,15,0.8176,100,1,0,11,NaN,1
1,4,8,1,7000,0,11,0.3775,200,1,1,15,NaN,1
1,4,9,3,7000,0,13,0.6225,200,1,0,11,NaN,1
1,4,10,3,7000,0,10,0.2689,200,1,0,13,NaN,1
1,4,11,2,7000,2,16,0.8808,100,1,0,10,9,1
1,4,12,1,7000,0,9,0.1824,300,1,2,16,10,1
1,4,13,2,7000,2,13,0.6225,300,1,0,9,11,1
1,4,14,3,7000,3,17,0.9241,100,1,2,13,7,1
1,4,15,1,7000,0,13,0.6225,300,1,3,17,9,1
1,4,16,2,7000,2,12,0.5,100,1,0,13,8,1
1,4,17,2,7000,2,14,0.7311,100,1,2,12,6,1
1,4,18,2,7000,0,12,0.5,300,1,2,14,8,1
1,4,19,3,7000,0,13,0.6225,200,1,0,12,8,1
1,4,20,3,7000,0,11,0.3775,300,1,0,13,9,1
1,4,21,1,7000,0,11,0.3775,300,1,0,11,14,1
1,4,22,1,7000,0,13,0.6225,200,1,0,11,12,1
1,4,23,3,7000,3,15,0.8176,200,1,0,13,9,1
1,4,24,1,7000,1,11,0.3775,200,1,3,15,10,1
1,4,25,3,7000,3,16,0.8808,100,1,1,11,6,1
1,4,26,3,7000,0,12,0.5,300,1,3,16,8,1
1,4,27,3,7000,3,11,0.3775,200,1,0,12,7,1
1,4,28,1,7000,1,14,0.7311,100,1,3,11,8,1
1,4,29,1,7000,1,12,0.5,300,1,1,14,11,1
1,4,30,3,7000,3,15,0.8176,300,1,1,12,9,1
1,4,31,2,3000,2,14,0.7311,200,1,3,15,7,1
1,4,32,1,3000,0,12,0.5,300,1,2,14,10,1
1,4,33,1,3000,1,12,0.5,200,1,0,12,9,1
1,4,34,3,3000,3,19,0.9707,100,1,1,12,4,1
1,4,35,2,3000,2,13,0.6225,200,1,3,19,6,1
1,4,36,2,3000,2,18,0.9526,100,1,2,13,6,1
1,4,37,1,3000,1,9,0.1824,200,1,2,18,8,1
1,4,38,2,3000,2,11,0.3775,300,1,1,9,8,1
1,4,39,2,3000,2,15,0.8176,200,1,2,11,7,1
1,4,40,2,3000,2,13,0.6225,200,1,2,15,7,1
1,4,41,3,3000,3,11,0.3775,300,1,2,13,7,1
1,4,42,1,3000,0,11,0.3775,200,1,3,11,8,1
1,4,43,3,3000,0,12,0.5,300,1,0,11,8,1
1,4,44,3,3000,0,11,0.3775,200,1,0,12,6,1
1,4,45,2,3000,0,12,0.5,300,1,0,11,8,1
1,4,46,3,3000,3,11,0.3775,300,1,0,12,8,1
1,4,47,2,3000,0,9,0.1824,300,1,3,11,10,1
1,4,48,1,3000,1,13,0.6225,200,1,0,9,9,1
1,4,49,2,3000,2,10,0.2689,300,1,1,13,9,1
1,4,50,2,3000,2,17,0.9241,200,1,2,10,6,1
1,4,51,2,3000,2,12,0.5,200,1,2,17,6,1
1,4,52,1,3000,0,10,0.2689,200,1,2,12,7,1
1,4,53,2,3000,2,13,0.6225,200,1,0,10,5,1
1,4,54,2,3000,0,14,0.7311,300,1,2,13,8,1
1,4,55,3,3000,3,13,0.6225,200,1,0,14,6,1
1,4,56,2,3000,2,17,0.9241,200,1,3,13,6,1
1,4,57,3,3000,3,15,0.8176,100,1,2,17,4,1
1,4,58,2,3000,2,12,0.5,300,1,3,15,8,1
1,4,59,2,3000,0,10,0.2689,300,1,2,12,9,1
1,4,60,1,3000,1,19,0.9707,100,1,0,10,7,1
1,4,61,1,5000,1,11,0.3775,300,1,1,19,10,1
1,4,62,3,5000,3,17,0.9241,100,1,1,11,7,1
1,4,63,1,5000,0,10,0.2689,300,1,3,17,13,1
1,4,64,2,5000,2,15,0.8176,100,1,0,10,11,1
1,4,65,1,5000,0,11,0.3775,300,1,2,15,11,1
1,4,66,3,5000,3,15,0.8176,300,1,0,11,9,1
1,4,67,1,5000,1,16,0.8808,100,1,3,15,11,1
1,4,68,3,5000,3,15,0.8176,100,1,1,16,4,1
1,4,69,2,5000,0,16,0.8808,100,1,3,15,6,1
1,4,70,1,5000,1,20,0.982,100,1,0,16,10,1
1,4,71,2,5000,0,7,0.0759,300,1,1,20,9,1
1,4,72,3,5000,3,15,0.8176,200,1,0,7,6,1
1,4,73,3,5000,3,20,0.982,100,1,3,15,5,1
1,4,74,3,5000,3,13,0.6225,100,1,3,20,8,1
1,4,75,3,5000,3,13,0.6225,300,1,3,13,8,1
1,4,76,2,5000,2,16,0.8808,300,1,3,13,9,1
1,4,77,1,5000,0,12,0.5,300,1,2,16,11,1
1,4,78,2,5000,2,18,0.9526,100,1,0,12,7,1
1,4,79,1,5000,1,12,0.5,200,1,2,18,8,1
1,4,80,2,5000,0,13,0.6225,300,1,1,12,12,1
1,4,81,2,5000,2,18,0.9526,100,1,0,13,14,1
1,4,82,2,5000,0,11,0.3775,300,1,2,18,9,1
1,4,83,3,5000,3,14,0.7311,200,1,0,11,8,1
1,4,84,3,5000,3,13,0.6225,200,1,3,14,9,1
1,4,85,1,5000,1,18,0.9526,200,1,3,13,10,1
1,4,86,2,5000,2,14,0.7311,300,1,1,18,9,1
1,4,87,3,5000,3,15,0.8176,100,1,2,14,5,1
1,4,88,3,5000,0,13,0.6225,200,1,3,15,5,1
1,4,89,2,5000,2,15,0.8176,200,1,0,13,8,1
1,4,90,1,5000,1,17,0.9241,100,1,2,15,10,1
1,4,91,2,7000,2,15,0.8176,100,1,1,17,9,1
1,4,92,1,7000,NaN,NaN,NaN,200,0,2,15,11,1
1,4,93,2,7000,2,20,0.982,300,1,NaN,NaN,15,1
1,4,94,1,7000,NaN,NaN,NaN,200,0,2,20,15,1
1,4,95,1,7000,NaN,NaN,NaN,100,0,NaN,NaN,14,1
1,4,96,2,7000,2,25,0.9985,100,1,NaN,NaN,9,1
1,4,97,1,7000,1,21,0.989,200,1,2,25,11,1
1,4,98,2,7000,2,19,0.9707,200,1,1,21,10,1
1,4,99,1,7000,1,17,0.9241,300,1,2,19,12,1
1,4,100,3,7000,3,19,0.9707,100,1,1,17,8,1
1,4,101,3,7000,3,14,0.7311,300,1,3,19,9,1
1,4,102,3,7000,3,23,0.9959,100,1,3,14,9,1
1,4,103,1,7000,1,22,0.9933,100,1,3,23,10,1
1,4,104,1,7000,1,14,0.7311,300,1,1,22,11,1
1,4,105,3,7000,3,17,0.9241,200,1,1,14,8,1
1,4,106,1,7000,1,18,0.9526,200,1,3,17,12,1
1,4,107,1,7000,NaN,NaN,NaN,300,0,1,18,16,1
1,4,108,1,7000,NaN,NaN,NaN,300,0,NaN,NaN,17,1
1,4,109,3,7000,0,17,0.9241,200,1,NaN,NaN,12,1
1,4,110,3,7000,3,18,0.9526,100,1,0,17,9,1
1,4,111,2,7000,2,17,0.9241,200,1,3,18,9,1
1,4,112,1,7000,1,21,0.989,200,1,2,17,14,1
1,4,113,1,7000,1,26,1,200,1,1,21,13,1
1,4,114,3,7000,3,12,0.5,200,1,1,26,7,1
1,4,115,1,7000,1,22,0.9933,300,1,3,12,12,1
1,4,116,2,7000,2,15,0.8176,200,1,1,22,16,1
1,4,117,2,7000,2,12,0.5,300,1,2,15,11,1
1,4,118,2,7000,2,15,0.8176,200,1,2,12,8,1
1,4,119,2,7000,0,13,0.6225,200,1,2,15,10,1
1,4,120,2,7000,2,18,0.9526,100,1,0,13,13,1
1,4,121,2,5000,2,14,0.7311,200,1,2,18,8,1
1,4,122,1,5000,1,19,0.9707,200,1,2,14,10,1
1,4,123,2,5000,2,20,0.982,100,1,1,19,12,1
1,4,124,2,5000,0,14,0.7311,300,1,2,20,10,1
1,4,125,3,5000,3,12,0.5,300,1,0,14,9,1
1,4,126,2,5000,2,14,0.7311,200,1,3,12,9,1
1,4,127,1,5000,0,10,0.2689,300,1,2,14,11,1
1,4,128,1,5000,1,17,0.9241,200,1,0,10,10,1
1,4,129,3,5000,3,22,0.9933,100,1,1,17,6,1
1,4,130,1,5000,1,18,0.9526,300,1,3,22,11,1
1,4,131,3,5000,3,15,0.8176,100,1,1,18,8,1
1,4,132,1,5000,1,13,0.6225,300,1,3,15,11,1
1,4,133,2,5000,0,13,0.6225,300,1,1,13,10,1
1,4,134,3,5000,0,13,0.6225,100,1,0,13,7,1
1,4,135,2,5000,2,14,0.7311,300,1,0,13,9,1
1,4,136,2,5000,2,15,0.8176,200,1,2,14,8,1
1,4,137,1,5000,NaN,NaN,NaN,100,0,2,15,12,1
1,4,138,3,5000,3,20,0.982,200,1,NaN,NaN,9,1
1,4,139,2,5000,2,16,0.8808,200,1,3,20,8,1
1,4,140,1,5000,1,19,0.9707,100,1,2,16,9,1
1,4,141,1,5000,NaN,NaN,NaN,300,0,1,19,12,1
1,4,142,3,5000,0,13,0.6225,300,1,NaN,NaN,9,1
1,4,143,1,5000,1,11,0.3775,200,1,0,13,9,1
1,4,144,1,5000,1,18,0.9526,200,1,1,11,9,1
1,4,145,1,5000,1,21,0.989,100,1,1,18,11,1
1,4,146,1,5000,1,15,0.8176,200,1,1,21,11,1
1,4,147,2,5000,2,13,0.6225,200,1,1,15,8,1
1,4,148,1,5000,1,15,0.8176,200,1,2,13,7,1
1,4,149,1,5000,1,19,0.9707,200,1,1,15,11,1
1,4,150,3,5000,3,19,0.9707,100,1,1,19,6,1
1,4,151,3,3000,3,14,0.7311,100,1,3,19,2,1
1,4,152,3,3000,3,15,0.8176,100,1,3,14,3,1
1,4,153,3,3000,3,13,0.6225,300,1,3,15,6,1
1,4,154,1,3000,0,12,0.5,100,1,3,13,7,1
1,4,155,2,3000,2,16,0.8808,100,1,0,12,5,1
1,4,156,3,3000,3,16,0.8808,100,1,2,16,3,1
1,4,157,3,3000,0,5,0.0293,300,1,3,16,7,1
1,4,158,1,3000,1,19,0.9707,200,1,0,5,11,1
1,4,159,1,3000,1,14,0.7311,300,1,1,19,12,1
1,4,160,2,3000,2,14,0.7311,300,1,1,14,9,1
1,4,161,3,3000,0,15,0.8176,200,1,2,14,8,1
1,4,162,3,3000,3,14,0.7311,200,1,0,15,6,1
1,4,163,2,3000,0,14,0.7311,200,1,3,14,6,1
1,4,164,1,3000,1,13,0.6225,300,1,0,14,10,1
1,4,165,3,3000,3,15,0.8176,100,1,1,13,4,1
1,4,166,3,3000,3,11,0.3775,100,1,3,15,3,1
1,4,167,3,3000,3,10,0.2689,200,1,3,11,5,1
1,4,168,2,3000,2,19,0.9707,100,1,3,10,7,1
1,4,169,1,3000,0,11,0.3775,200,1,2,19,7,1
1,4,170,3,3000,3,10,0.2689,300,1,0,11,6,1
1,4,171,1,3000,1,16,0.8808,100,1,3,10,7,1
1,4,172,1,3000,NaN,NaN,NaN,300,0,1,16,11,1
1,4,173,3,3000,3,16,0.8808,200,1,NaN,NaN,10,1
1,4,174,1,3000,1,15,0.8176,300,1,3,16,10,1
1,4,175,2,3000,0,11,0.3775,300,1,1,15,10,1
1,4,176,1,3000,1,16,0.8808,200,1,0,11,10,1
1,4,177,1,3000,0,12,0.5,300,1,1,16,9,1
1,4,178,2,3000,2,11,0.3775,200,1,0,12,7,1
1,4,179,1,3000,0,16,0.8808,100,1,2,11,6,1
1,4,180,2,3000,0,10,0.2689,300,1,0,16,9,1
1,4,181,2,5000,2,18,0.9526,100,1,0,10,9,1
1,4,182,2,5000,2,13,0.6225,200,1,2,18,7,1
1,4,183,2,5000,0,13,0.6225,100,1,2,13,6,1
1,4,184,1,5000,1,16,0.8808,200,1,0,13,8,1
1,4,185,1,5000,1,21,0.989,100,1,1,16,8,1
1,4,186,3,5000,3,13,0.6225,200,1,1,21,5,1
1,4,187,2,5000,0,12,0.5,200,1,3,13,7,1
1,4,188,1,5000,1,16,0.8808,300,1,0,12,11,1
1,4,189,2,5000,2,12,0.5,100,1,1,16,8,1
1,4,190,3,5000,3,16,0.8808,100,1,2,12,4,1
1,4,191,3,5000,0,13,0.6225,200,1,3,16,5,1
1,4,192,1,5000,NaN,NaN,NaN,200,0,0,13,10,1
1,4,193,3,5000,3,19,0.9707,200,1,NaN,NaN,7,1
1,4,194,1,5000,1,26,1,100,1,3,19,8,1
1,4,195,3,5000,3,22,0.9933,100,1,1,26,6,1
1,4,196,2,5000,2,21,0.989,100,1,3,22,9,1
1,4,197,1,5000,1,15,0.8176,300,1,2,21,11,1
1,4,198,1,5000,1,16,0.8808,200,1,1,15,10,1
1,4,199,2,5000,2,12,0.5,300,1,1,16,9,1
1,5,2,1,3000,1,11,0.3775,200,1,0,10,NaN,1
1,5,3,3,3000,0,10,0.2689,300,1,1,11,NaN,1
1,5,4,1,3000,0,12,0.5,300,1,0,10,NaN,1
1,5,5,1,3000,1,12,0.5,100,1,0,12,NaN,1
1,5,6,3,3000,3,11,0.3775,300,1,1,12,NaN,1
1,5,7,2,3000,2,17,0.9241,100,1,3,11,NaN,1
1,5,8,1,3000,0,9,0.1824,300,1,2,17,NaN,1
1,5,9,3,3000,3,16,0.8808,100,1,0,9,NaN,1
1,5,10,1,3000,0,8,0.1192,300,1,3,16,NaN,1
1,5,11,2,3000,0,11,0.3775,100,1,0,8,5,1
1,5,12,2,3000,0,10,0.2689,200,1,0,11,7,1
1,5,13,2,3000,2,11,0.3775,200,1,0,10,5,1
1,5,14,1,3000,0,10,0.2689,200,1,2,11,8,1
1,5,15,3,3000,0,10,0.2689,300,1,0,10,7,1
1,5,16,2,3000,2,10,0.2689,300,1,0,10,8,1
1,5,17,3,3000,0,9,0.1824,200,1,2,10,6,1
1,5,18,1,3000,0,10,0.2689,100,1,0,9,6,1
1,5,19,2,3000,0,10,0.2689,200,1,0,10,5,1
1,5,20,2,3000,0,9,0.1824,300,1,0,10,7,1
1,5,21,2,3000,2,13,0.6225,100,1,0,9,5,1
1,5,22,1,3000,1,19,0.9707,100,1,2,13,4,1
1,5,23,3,3000,0,9,0.1824,200,1,1,19,5,1
1,5,24,2,3000,0,9,0.1824,200,1,0,9,6,1
1,5,25,2,3000,2,11,0.3775,300,1,0,9,7,1
1,5,26,2,3000,2,14,0.7311,200,1,2,11,5,1
1,5,27,1,3000,0,12,0.5,100,1,2,14,5,1
1,5,28,1,3000,0,12,0.5,100,1,0,12,6,1
1,5,29,1,3000,0,10,0.2689,200,1,0,12,7,1
1,5,30,3,3000,0,11,0.3775,300,1,0,10,7,1
1,5,31,2,7000,0,10,0.2689,300,1,0,11,7,1
1,5,32,2,7000,2,11,0.3775,200,1,0,10,4,1
1,5,33,2,7000,0,11,0.3775,300,1,2,11,7,1
1,5,34,2,7000,2,13,0.6225,200,1,0,11,7,1
1,5,35,2,7000,2,11,0.3775,300,1,2,13,8,1
1,5,36,2,7000,2,8,0.1192,300,1,2,11,9,1
1,5,37,3,7000,0,12,0.5,200,1,2,8,7,1
1,5,38,2,7000,0,11,0.3775,200,1,0,12,8,1
1,5,39,1,7000,0,10,0.2689,200,1,0,11,8,1
1,5,40,2,7000,2,12,0.5,100,1,0,10,4,1
1,5,41,1,7000,1,13,0.6225,100,1,2,12,6,1
1,5,42,2,7000,2,11,0.3775,300,1,1,13,8,1
1,5,43,1,7000,0,12,0.5,300,1,2,11,9,1
1,5,44,2,7000,0,11,0.3775,200,1,0,12,7,1
1,5,45,1,7000,0,13,0.6225,200,1,0,11,6,1
1,5,46,3,7000,3,14,0.7311,200,1,0,13,4,1
1,5,47,2,7000,2,15,0.8176,100,1,3,14,5,1
1,5,48,3,7000,3,12,0.5,300,1,2,15,8,1
1,5,49,3,7000,3,11,0.3775,200,1,3,12,8,1
1,5,50,3,7000,0,12,0.5,300,1,3,11,10,1
1,5,51,3,7000,3,15,0.8176,100,1,0,12,7,1
1,5,52,1,7000,1,18,0.9526,100,1,3,15,6,1
1,5,53,2,7000,0,15,0.8176,100,1,1,18,5,1
1,5,54,3,7000,3,12,0.5,100,1,0,15,5,1
1,5,55,2,7000,2,14,0.7311,100,1,3,12,4,1
1,5,56,1,7000,0,14,0.7311,200,1,2,14,9,1
1,5,57,1,7000,0,13,0.6225,100,1,0,14,5,1
1,5,58,2,7000,2,16,0.8808,100,1,0,13,3,1
1,5,59,2,7000,2,12,0.5,200,1,2,16,4,1
1,5,60,3,7000,3,16,0.8808,100,1,2,12,3,1
1,5,61,3,5000,3,13,0.6225,200,1,3,16,5,1
